time,open,high,low,close,ARO Regime (1 Trend / 0 Random / -1 Revert),ARO Hurst (smoothed),ARO Entropy (smoothed),ARO VR Composite,ARO Kalman Direction,ARO Innovation Z (smoothed),ARO volState (GARCH/EWMA),ARO Stop Distance (GARCH/ATR),Master Buy,Master Sell,Regime Flip,ARO Bounded Core,Pullback Score,Long Threshold,Short Threshold,PB Long,PB Short,Kalman Trend (price),Kalman Direction (kDir),Innovation Z (smoothed),VR Composite (gated),Regime (-1 Revert / 0 Rand / 1 Trend),volState (GARCH/EWMA),Suggested Stop Distance,Suggested Position %,Regime Hurst,Regime Entropy,ModeNum,ZoneForce Long,ZoneForce Short,Trailing ER short,Trailing ER long,Variance Ratio q short,Variance Ratio q long,Zone Count
2026-09-09T07:15:00Z,0.08289,0.08306,0.08264,0.08267,,,,,,,,,,,,-43.65258367110574,20.153971734499933,60,-60,,,0.0827452476769982,-0.30572474128936755,-0.16383040984306438,0.9811212925338869,0,1.4036723296707756,0.0008522542044912449,97.0015748403964,0.5847928804794129,0.7890682602374504,1,10.664568752606431,4.173121006725971,0.6045197740113024,0.00903614457831185,0.9432414797344313,1.0734575056486992,6
2026-09-09T07:30:00Z,0.08267,0.08276,0.08253,0.0826,,,,,,,,,,,,-6.468976201281301,-0.7655094885962832,60,-60,,,0.08256846161725911,-0.32344894045578276,-0.04581003667686823,1.001453079983618,0,1.3521087996018921,0.000826848247555416,99.89741194252709,0.5933940868793653,0.8009509680757532,1,0.0000745330634415615,0.0000745330634415615,0.5254237288135614,0.012048192771083883,0.9596272529321224,1.1246060568340388,8
2026-09-09T07:45:00Z,0.0826,0.08331,0.08256,0.08314,,,,,,,,,,,,16.557705115669844,7.057347081114564,60,-60,,,0.08277082566119054,-0.23349341352083205,0.3943815124756796,1.009345657867336,0,1.3194179781107547,0.0008188856662351852,100,0.5933940868793653,0.8009509680757532,1,0,8.018023710572166,0.31964809384164206,0.06703910614525281,0.9376374764875154,1.1126241507820287,8
2026-09-09T08:00:00Z,0.08312,0.08332,0.08276,0.0833,,,,,,,,,,,,39.23843809443671,-7.370779950469949,60,-60,,,0.08299753291474354,-0.11474693901621848,0.5310008369213362,1.0109196440632882,0,1.3388396437963663,0.0008402222955177308,99.14043038892696,0.5933940868793653,0.8009509680757532,1,0,19.12186664628477,0.3005780346820827,0.01908957415565429,0.9129944253982807,1.115140807512104,8
2026-09-09T08:15:00Z,0.08325,0.08325,0.08279,0.08281,,,,,,,,,,,,14.261971016331131,-15.130990823107517,60,-60,,,0.08289985136353396,-0.07929928702730196,0.15988379265164465,1.0313232708215965,0,1.294723080398378,0.0008146678367088209,100,0.5933940868793653,0.8009509680757532,1,0.00007453306344158136,0.00007453306344158136,0.2413793103448309,0.10057471264367954,0.9605856120680965,1.1836754366083293,8
2026-09-09T08:30:00Z,0.08281,0.08294,0.08249,0.08277,,,,,,,,,,,,-1.9229839106535258,-7.038506283453323,60,-60,,,0.08281993165966231,-0.07504081038519861,0.021285312965379555,1.046477243147005,0,1.3068699523257206,0.0008291459851477109,99.82560548159039,0.5933940868793653,0.8009509680757532,1,0.00018317573069893264,0.00001140431021274745,0.2243589743589775,0.09275362318840656,0.9516390615299234,1.2019313140657208,8
2026-09-09T08:45:00Z,0.08278,0.08278,0.08256,0.08262,,,,,,,,,,,,7.510335550554442,-11.755167775427125,60,-60,,,0.08269075517948342,-0.09709637489758405,-0.08405106926648251,1.0597639758888675,0,1.2468765085281992,0.0007953990005810022,100,0.5933940868793653,0.8009509680757532,1,0.007524448356147957,3.991906675931313e-9,0.219354838709679,0.15463917525773213,0.9601642551729077,1.2125106275722766,8
2026-09-09T09:00:00Z,0.08263,0.08278,0.08233,0.08247,,,,,,,,,,,,-2.5473036568241776,-18.722986107046303,60,-60,,,0.08253991152333474,-0.13104373879389075,-0.13871199358512848,1.0999030596848394,0,1.213865137147274,0.0007781468587042566,100,0.5933940868793653,0.8009509680757532,1,0.26397045618034354,0,0.48905109489051257,0.2581143740340059,1.0519133625842891,1.3084490919692777,8
2026-09-09T09:15:00Z,0.08244,0.08265,0.08235,0.08249,,,,,,,,,,,,1.8187990322788576,-16.90939951613943,60,-60,,,0.08247191376450388,-0.1444696099958814,-0.041783625384468254,1.1287271006521975,0,1.1583915791860724,0.0007471498000946151,100,0.5933940868793653,0.8009509680757532,1,0.1230275449773138,0,0.3542600896861073,0.469314079422388,1.0597708266064743,1.3129795385673533,8
2026-09-09T09:30:00Z,0.08246,0.08263,0.0824,0.08249,,,,,,,,,,,,7.821178932013244,-15.910589466006622,60,-60,,,0.0824465178925138,-0.13756929229755172,0.0531793623783918,1.1520175995446365,1,1.0985213640791573,0.0007122030405977303,100,0.5933940868793653,0.8009509680757532,1,0.0791500886910766,0,0.19101123595506267,0.48269581056466704,1.0715388737630642,1.325658320895965,8
