time,open,high,low,close,ARO Regime (1 Trend / 0 Random / -1 Revert),ARO Hurst (smoothed),ARO Entropy (smoothed),ARO VR Composite,ARO Kalman Direction,ARO Innovation Z (smoothed),ARO volState (GARCH/EWMA),ARO Stop Distance (GARCH),Master Buy,Master Sell,Regime Flip,ARO Bounded Core,Pullback Score,Long Threshold,Short Threshold,PB Long,PB Short,Kalman Trend (price),Kalman Direction (kDir),Innovation Z (smoothed),VR Composite (gated),Regime (-1 Revert / 0 Rand / 1 Trend),volState (GARCH/EWMA),Suggested Stop Distance,Suggested Position %,Regime Hurst,Regime Entropy,ModeNum,ZoneForce Long,ZoneForce Short,Trailing ER short,Trailing ER long,Variance Ratio q short,Variance Ratio q long,Zone Count
2026-09-08T04:45:00Z,0.08035,0.08049,0.0803,0.0803,0,0.5880332128334,0.792168164033253,0.8607425975417914,0.07385400243701608,-0.015414501721273899,0.8704159202281524,0.0003836997260200227,0,0,,-7.429806918145217,-0.2850725474409259,60,-60,,,0.08031632662085021,0.02520115449141247,0.11478198716396532,0.8607425975417914,0,0.8704159202281524,0.0003836997260200227,100,0.6040251685206899,0.8138201656772494,1,0.0006458710631022612,98.94072136296406,0.2679738562091522,0.02684563758389143,0.8812773718219713,0.8304967485544972,8
2026-09-08T05:00:00Z,0.08034,0.08071,0.08023,0.08057,0,0.5880332128334,0.792168164033253,0.8582909578953731,0.1412354604340555,0.3612534926026063,0.8610553816479487,0.0003765096790847234,0,1,,0.2525029792112248,3.870485101706933,60,-60,,,0.08044804024765619,0.09042402188858831,0.4799281466138972,0.8582909578953731,0,0.8610553816479487,0.0003765096790847234,100,0.6035118308057343,0.8138966411263099,1,0.20212928427302476,2.5848476700341667,0.12162162162161946,0.0192307692307706,0.8749768674502528,0.8317984897548204,8
2026-09-08T05:15:00Z,0.08056,0.0807,0.08042,0.08064,0,0.5880332128334,0.792168164033253,0.8708358393401447,0.2112351164189773,0.36838812409552313,0.9021685925297223,0.0003901819235425575,0,0,,61.05831135138193,-29.94587782233728,60,-60,,,0.0805639997605786,0.1566786169023186,0.4883057089050289,0.8708358393401447,0,0.9021685925297223,0.0003901819235425575,100,0.607582007063537,0.8121846195849178,1,0.004228051720337174,11.191669310942999,0.45161290322580355,0.13310580204778136,0.916005321217798,0.8758458832415781,8
2026-09-08T05:30:00Z,0.08069,0.08077,0.08042,0.0805,0,0.5880332128334,0.792168164033253,0.8856206116327585,0.1899368246518087,-0.09110126025638104,0.8744518429556998,0.0003732285904717022,0,0,,15.349406155696753,-15.694911204762043,60,-60,,,0.08056494665441104,0.15797173835402323,0.02410861846930773,0.8856206116327585,0,0.8744518429556998,0.0003732285904717022,100,0.6064391243550595,0.8092775958301043,1,3.8936161088096646,0.263308257123271,0.3333333333333333,0,0.9374854546889685,0.8928948577470035,8
2026-09-08T05:45:00Z,0.0805,0.08068,0.08044,0.08051,0,0.5880332128334,0.792168164033253,0.8958327345969763,0.14034127227630824,-0.2445462358467387,0.8697596706879394,0.00036714254781964744,0,0,,-23.86579018417313,0.22822809115019282,60,-60,,,0.08056033418023656,0.13481311479432526,-0.16355130921592362,0.8958327345969763,0,0.8697596706879394,0.00036714254781964744,100,0.5992871372249358,0.8068991218488932,1,2.4749484243726,0.34640317899011797,0.38931297709922824,0.05223880597014941,0.9387517672781077,0.8937621937727163,8
2026-09-08T06:00:00Z,0.0805,0.08059,0.08018,0.08033,0,0.5880332128334,0.792168164033253,0.9032916650052065,0.031035417796667117,-0.5565498431691238,0.8663817278023981,0.0003607891060481458,0,0,,-18.661773311009167,6.347841014147679,60,-60,,,0.08046324538683952,0.06129764632268933,-0.5289475904534028,0.9032916650052065,0,0.8663817278023981,0.0003607891060481458,100,0.5947255470677804,0.8048499401787275,1,96.63555770794528,0.000034213666371785645,0.06422018348623783,0.14801444043321527,0.9422957195186471,0.8941233321246868,8
2026-09-08T06:15:00Z,0.08031,0.08032,0.07974,0.0799,0,0.5880332128334,0.792168164033253,0.9046089166185061,-0.16674647693218103,-1.1064870294707587,0.9091978329659717,0.0003723943909492585,0,0,,-38.57373127713967,7.286880013661637,60,-60,,,0.08021004544742241,-0.08147981559523551,-1.1519132027266012,0.9046089166185061,0,0.9091978329659717,0.0003723943909492585,100,0.5929875766694492,0.8046796158513574,1,0.0000745330634415803,0.00018167404258978516,0.28169014084506505,0.290734824281152,0.9391467082435707,0.8753401314466397,7
2026-09-08T06:30:00Z,0.07984,0.08014,0.07984,0.08009,0,0.5834790222537765,0.7944067746905985,0.9034956407648812,-0.2602590715720098,-0.5196379885133896,1.0350196678820707,0.00042150156162149705,0,0,,7.922312588453092,7.960282241344656,60,-60,,,0.08011780143130154,-0.16175683658368062,-0.6444501819677784,0.9034956407648812,0,1.0350196678820707,0.00042150156162149705,100,0.5875325926650894,0.8046434170872294,1,0.00007453306344155091,1.9832962547653785,0.1666666666666726,0.18495297805642869,0.9364822297588327,0.8660559483564304,8
2026-09-08T06:45:00Z,0.08003,0.08008,0.07963,0.07981,0,0.5834790222537765,0.7944067746905985,0.9035001705867814,-0.3436940479879351,-0.46280338171412244,1.0330614293323748,0.0004160281443790437,0,0,,29.539360128198407,-2.769680186663109,60,-60,,,0.07993824731797239,-0.23982284107344834,-0.6362603411375521,0.9035001705867814,0,1.0330614293323748,0.0004160281443790437,100,0.5826571961146626,0.8049951693462775,1,6.830695675468728,8.298345347830442e-7,0.2571428571428544,0.24198250728862977,0.9485326965720593,0.8584857638891042,8
2026-09-08T07:00:00Z,0.07979,0.08018,0.07977,0.08012,0,0.5834790222537765,0.7944067746905985,0.8994482329165934,-0.2807778130852831,0.23497739804268453,1.0611908146325502,0.0004262842716438325,0,0,,24.66830602344033,-1.1819547017232939,60,-60,,,0.07996209448670301,-0.22406610410378658,0.05433516238592617,0.8994482329165934,0,1.0611908146325502,0.0004262842716438325,100,0.5907426940422533,0.8061509805300083,1,0.00003954925343370188,6.873610933783049,0.12820512820512966,0.20338983050847484,0.9348747977762053,0.847813917376229,8
