time,open,high,low,close,ARO Regime (1 Trend / 0 Random / -1 Revert),ARO Hurst (smoothed),ARO Entropy (smoothed),ARO VR Composite,ARO Kalman Direction,ARO Innovation Z (smoothed),ARO volState (GARCH/EWMA),ARO Stop Distance (GARCH/ATR),Master Buy,Master Sell,Regime Flip,ARO Bounded Core,Pullback Score,Long Threshold,Short Threshold,PB Long,PB Short,Kalman Trend (price),Kalman Direction (kDir),Innovation Z (smoothed),VR Composite (gated),Regime (-1 Revert / 0 Rand / 1 Trend),volState (GARCH/EWMA),Suggested Stop Distance,Suggested Position %,Regime Hurst,Regime Entropy,ModeNum,ZoneForce Long,ZoneForce Short,Trailing ER short,Trailing ER long,Variance Ratio q short,Variance Ratio q long,Zone Count
2026-09-11T09:15:00Z,0.07828,0.0783,0.07817,0.07817,,,,,,,,,,,,-26.029965212516746,14.716454969262365,65,-65,,,0.07818864238240196,-0.5024644206942486,-0.22674374122569618,1.0315557833900515,0,1.1005756972393512,0.00018844856697627417,100,0.6810975446437628,0.8078548666274428,2,10.550108622735557,0,0.5400000000000058,0.06285714285714322,1.2072920069035105,0.9384879903475728,8
2026-09-11T09:20:00Z,0.07818,0.07821,0.07815,0.07816,,,,,,,,,,,,-25.73004425837669,14.874332151961706,65,-65,,,0.07813932057434805,-0.5071791887512707,0.015902041599569705,1.0814851659755507,0,1.1313137512447455,0.00019345981043239675,100,0.6810975446437628,0.8078548666274428,2,13.955529793425129,0,0.7142857142857317,0.06818181818182392,1.3116148767711722,1.0510729855219256,8
2026-09-11T09:25:00Z,0.07809,0.07816,0.07804,0.07804,,,,,,,,,,,,-39.473591657852545,24.76161503407775,65,-65,,,0.07805625743613946,-0.5304560925801433,-0.09708977336742153,1.1056860998129532,0,1.1040217202561495,0.00018824285041711277,100,0.6810975446437628,0.8078548666274428,2,19.490625948361245,0.2736902227259812,1,0.07865168539326017,1.2840848841991959,1.024091050776321,8
2026-09-11T09:30:00Z,0.07806,0.07813,0.07806,0.07812,,,,,,,,,,,,-22.78214002360307,21.706672537950695,65,-65,,,0.07805426198429904,-0.46843561337175355,0.3666656753679874,1.1112043440178552,0,1.1293443926602935,0.00019258268641167517,100,0.6810975446437628,0.8078548666274428,2,0.41028327178789525,18.34678304551181,0.7837837837837939,0.027027027027031893,1.2281746141481353,1.0163070507071834,8
2026-09-11T09:35:00Z,0.0781,0.0781,0.07781,0.07781,,,,,,,,,,,,-20.566785118005654,20.34007107080339,65,-65,,,0.07791198839251685,-0.518652719070811,-0.39402576934758443,1.0925499933272746,0,1.1315386165281784,0.00019186903169945323,100,0.6810975446437628,0.8078548666274428,2,0,0.025648773609390028,0.8279569892473163,0.1666666666666688,1.129077419027288,0.9814051648649393,8
2026-09-11T09:40:00Z,0.07782,0.07782,0.0775,0.07756,,,,,,,,,,,,-50.517075786089414,38.31026053242331,65,-65,,,0.07773396085213523,-0.6182424429953756,-0.882218125895224,1.0921870511889387,0,1.390259914104216,0.00023611472134698268,100,0.6783649801756579,0.8082871325983573,2,0.00007453306344157567,0,0.8632478632478677,0.24686192468619364,1.147201191383443,1.035721142441091,8
2026-09-11T09:45:00Z,0.07754,0.07763,0.07752,0.07762,,,,,,,,,,,,-23.65339162242386,28.19203497369626,65,-65,,,0.07762631346156518,-0.6765349467921766,-0.4664968302193629,1.110677858497074,0,1.4350929150607763,0.0002454887098532645,100,0.6783649801756579,0.8082871325983573,2,2.5571528911802377e-9,0,0.7200000000000216,0.2131147540983672,1.2001614112809351,1.0951575349457539,8
2026-09-11T09:50:00Z,0.0776,0.07765,0.07758,0.07765,,,,,,,,,,,,12.947642990290078,8.231414205825955,65,-65,,,0.0775865486676688,-0.6505591397049374,0.07444435004337407,1.1386072718914837,0,1.3230319496673488,0.0002275215450351742,100,0.6783649801756579,0.8082871325983573,2,0,0,0.6666666666666803,0.27038626609442795,1.247298166241462,1.1416340311191437,8
2026-09-11T09:55:00Z,0.07766,0.07767,0.07759,0.07762,,,,,,,,,,,,14.98552640338958,7.008684157966252,65,-65,,,0.077565913333509,-0.5747332870596278,0.3412599691808242,1.1634599356186504,1,1.2220460108735143,0.00021073226378961124,100,0.6783649801756579,0.8082871325983573,2,2.709677814364779e-10,0,0.6666666666666803,0.45192307692309125,1.254675552737608,1.1716549734083597,8
2026-09-11T10:00:00Z,0.07762,0.07793,0.0775,0.07793,,,,,,,,,,,,32.88548454953854,-3.731290729723124,65,-65,,,0.07770922671840998,-0.31177669967798904,1.2473180026717887,1.1537932827738642,1,1.193272079359559,0.0002072603086032707,100,0.6783649801756579,0.8082871325983573,2,0,0,0.27819548872180433,0.36036036036036273,1.1664151943391698,1.1025047598294138,8
2026-09-11T10:05:00Z,0.0779,0.0779,0.07783,0.07783,,,,,,,,,,,,34.42714614568963,-6.65628768741378,65,-65,,,0.07775582041228901,-0.1305816646543543,0.910593298303669,1.140780424781352,0,1.4379473131669886,0.0002515867447105878,100,0.6783649801756579,0.8082871325983573,2,0,0,0.26153846153846777,0.3826086956521793,1.1195909278833054,1.1099184897093493,8
2026-09-11T10:10:00Z,0.07779,0.07786,0.07777,0.07786,,,,,,,,,,,,19.222151080424815,0.4667093517451111,65,-65,,,0.07781221705964435,0.0076358530771045985,0.6769376027583895,1.1345481610436023,0,1.3239660440538916,0.0002334129701017223,100,0.6783649801756579,0.8082871325983573,2,0,0,0.22727272727272535,0.42600896860987175,1.1255214297862128,1.1186458373499937,8
2026-09-11T10:15:00Z,0.07788,0.07795,0.07786,0.07795,,,,,,,,,,,,35.49546236246375,-11.297277417478249,65,-65,,,0.07789712106991503,0.14218353188347896,0.6200721837578025,1.1489608404531542,0,1.2272552609329455,0.0002178828707012178,100,0.6783649801756579,0.8082871325983573,2,0,0,0.0697674418604596,0.4520547945205443,1.1897840721768085,1.1657883263677078,8
2026-09-11T10:20:00Z,0.07793,0.07793,0.07771,0.07771,,,,,,,,,,,,10.75636880009676,-18.453821280058058,65,-65,,,0.07781755711146775,0.08852655374369234,-0.2513459852442468,1.148161861677184,0,1.1823979539404972,0.00021041817757256037,100,0.6783649801756579,0.8082871325983573,2,0,0,0.2827586206896495,0.45205479452054775,1.1534588944953046,1.1396689137551823,8
2026-09-11T10:25:00Z,0.07777,0.07779,0.0777,0.07778,,,,,,,,,,,,-10.187808025212085,-5.887312147558582,65,-65,,,0.07780160872934355,0.041227732233030126,-0.23009404733541433,1.1615961005117774,1,1.2614709284974854,0.0002264160360661448,100,0.6783649801756579,0.8082871325983573,2,0.00007453306344162333,0,0.024793388429753583,0.3738317757009318,1.183859256475227,1.1930698998867009,8
2026-09-11T10:30:00Z,0.07773,0.07777,0.0776,0.07776,,,,,,,,,,,,25.27179658487085,-27.163077950922506,65,-65,,,0.07777962737608876,-0.0029510852574033963,-0.2164235215765411,1.1733689539669092,1,1.1948913358870052,0.00021583563406792617,100,0.6783398096129665,0.8060116407610084,2,0.0013059828405880356,0,0.2040816326530482,0.3767441860465118,1.1919948743728752,1.2018344473814706,8
2026-09-11T10:35:00Z,0.07774,0.0778,0.07763,0.07763,,,,,,,,,,,,31.090496092927527,-30.654297655756515,65,-65,,,0.07769661127554774,-0.09881210196706186,-0.4759844262683583,1.18826943853744,1,1.1265940303790063,0.00020406292677416669,100,0.6783398096129665,0.8060116407610084,2,14.301358701046352,0,0.009523809523818838,0.34634146341463357,1.224385618857296,1.211755196499707,8
2026-09-11T10:40:00Z,0.07764,0.07764,0.07754,0.07755,,,,,,,,,,,,-4.333057426133343,-17.305025044562324,65,-65,,,0.07760541711518511,-0.21031591677678166,-0.5515508476978469,1.1999433934851593,1,1.1135015622493227,0.00020240760329043265,100,0.6783398096129665,0.8060116407610084,2,5.489224489840817,7.73339882770562,0.09090909090909091,0.3679245283018863,1.2220911715872493,1.224491435173947,8
2026-09-11T10:45:00Z,0.07754,0.0776,0.07754,0.07757,,,,,,,,,,,,-15.145166001489123,-8.811173592447913,65,-65,,,0.07756493032260507,-0.2646605059867723,-0.24468587669182085,1.2123763870001407,1,1.0763722396345414,0.00019650890687717353,100,0.6783398096129665,0.8060116407610084,2,1.6791959666967438,13.927482726500937,0.04587155963302098,0.3459715639810377,1.2352996698875802,1.239185078172627,8
