time,open,high,low,close,ARO Regime (1 Trend / 0 Random / -1 Revert),ARO Hurst (smoothed),ARO Entropy (smoothed),ARO VR Composite,ARO Kalman Direction,ARO Innovation Z (smoothed),ARO volState (GARCH/EWMA),ARO Stop Distance (GARCH),Master Buy,Master Sell,Regime Flip,ARO Bounded Core,Pullback Score,Long Threshold,Short Threshold,PB Long,PB Short,Kalman Trend (price),Kalman Direction (kDir),Innovation Z (smoothed),VR Composite (gated),Regime (-1 Revert / 0 Rand / 1 Trend),volState (GARCH/EWMA),Suggested Stop Distance,Suggested Position %,Regime Hurst,Regime Entropy,ModeNum,ZoneForce Long,ZoneForce Short,Trailing ER short,Trailing ER long,Variance Ratio q short,Variance Ratio q long,Zone Count
2026-08-27T18:00:00Z,0.07707,0.07754,0.07653,0.07685,-1,0.6142858217518581,0.7991539680311196,0.794613668039254,0.16478148788471925,-0.4722213696445409,0.8862030424472115,0.0013595191877541488,0,0,,-58.20981763986243,17.10490997299616,60,-60,,,0.07725103563291866,0.16929129737674614,-0.3995693379510605,0.794613668039254,-1,0.8862030424472115,0.0013595191877541488,56.5273375265501,0.6062356487176502,0.8736000797842693,1,0.000003961754197937842,0.00007453306344156839,0.14936708860759745,0.06072106261859618,0.8641043799150241,0.7207807896636552,7
2026-08-27T19:00:00Z,0.07687,0.07698,0.07646,0.07657,-1,0.6142858217518581,0.7991539680311196,0.7942566819952334,0.044693755977564004,-0.5990945836916478,0.8591770109820547,0.0013106969622305599,0,1,,-15.857629262292324,-0.06315650133842787,60,-60,,,0.07695317205198077,0.08736398658540405,-0.5907376519459344,0.7942566819952334,-1,0.8591770109820547,0.0013106969622305599,58.41930072813494,0.6064792794958069,0.8740966518377257,1,0.10126188956253958,0.00007453306344157831,0.08095238095237939,0.23709167544784077,0.8647196656610094,0.7223657541533747,7
2026-08-27T20:00:00Z,0.07659,0.07724,0.07652,0.07715,-1,0.6142858217518581,0.7991539680311196,0.7929125576630626,0.015877045633134645,-0.14532595916637392,0.8231930265898636,0.0012616512000919807,0,0,,27.286011149201848,2.305417866130931,60,-60,,,0.07706246007635409,0.06112533075197542,-0.19825972830004102,0.7929125576630626,-1,0.8231930265898636,0.0012616512000919807,61.150023076406036,0.6154304094522114,0.8747119959682634,1,8.868597906450813e-7,0.37804396535735596,0.26666666666666566,0.025641025641025987,0.8610213490102563,0.719427268987186,7
2026-08-27T21:00:00Z,0.07717,0.0773,0.07673,0.07701,-1,0.6142858217518581,0.7991539680311196,0.7926352654109107,0.0020938912690486432,-0.068562464347796,0.8115407926497822,0.001237779071215238,0,0,,33.39101787849668,-0.7033586236668512,60,-60,,,0.0770501103060904,0.041542587367331206,-0.1457528864291382,0.7926352654109107,-1,0.8115407926497822,0.001237779071215238,62.21627250846342,0.6217603093729143,0.874936154562816,1,0.000008132563896604716,0.04701674232917177,0.34433962264150736,0.048689138576779444,0.8640686283742163,0.7200927334389972,7
2026-08-27T22:00:00Z,0.07702,0.07755,0.07702,0.07718,-1,0.6142858217518581,0.7991539680311196,0.7853419004215083,0.015327976407584471,0.06667671566002803,0.7885643001117624,0.0012007726446974945,0,0,,8.948477812151927,-12.488476789885109,60,-60,,,0.07713137280193165,0.04127794121384274,-0.012220333761188307,0.7853419004215083,-1,0.7885643001117624,0.0012007726446974945,64.27528170367641,0.6357850645635871,0.8751898039292639,1,3.041849553067725e-8,0.3182191230292125,0.3101736972704713,0.1668891855807752,0.8657637298968862,0.6757466109885208,7
2026-08-27T23:00:00Z,0.0772,0.07792,0.07715,0.07737,-1,0.6142858217518581,0.7991539680311196,0.7794018160973157,0.048600647479382524,0.17125034305631917,0.7770869922717971,0.001177779017977464,0,0,,-3.7924698061574196,-10.10376509692129,60,-60,,,0.0772781683533855,0.058201366184015266,0.11028609652892897,0.7794018160973157,-1,0.7770869922717971,0.001177779017977464,65.69144026089317,0.6326211789577194,0.8749330577329054,1,0,2.1826929686353167,0.3101736972704713,0.17241379310344854,0.8759548158097497,0.6590884790881117,7
2026-08-28T00:00:00Z,0.07738,0.07951,0.07724,0.07845,-1,0.6142858217518581,0.7991539680311196,0.7671206901307066,0.15812885813050345,0.690941767104442,0.8036570308729316,0.0012280639597027072,0,1,,4.926497265489222,1.159021919624049,60,-60,,,0.0778578419211616,0.13299638431645683,0.6642953106366106,0.7671206901307066,-1,0.8036570308729316,0.0012280639597027072,63.881037612235914,0.6290630166513446,0.8757041971586451,1,1.488672452897305,15.334604985062574,0.39565217391304336,0.33819951338199666,0.8642174999091422,0.6208993764858343,7
2026-08-28T01:00:00Z,0.07846,0.07911,0.07783,0.07799,-1,0.6142858217518581,0.7991539680311196,0.7615775108262586,0.19774205850812415,0.26748043820426926,0.8797915053223974,0.0013316912718813862,0,0,,-16.01499211535748,5.430246675768174,60,-60,,,0.07803641634267543,0.16397708066432506,0.29033859757544406,0.7615775108262586,-1,0.8797915053223974,0.0013316912718813862,58.56462503491318,0.6263893796291061,0.875319582516294,1,17.767734231040844,0.9449668727816461,0.17594654788418657,0.24105011933174364,0.8777203061700727,0.6232619982646522,7
2026-08-28T02:00:00Z,0.078,0.07807,0.07637,0.07709,-1,0.6142858217518581,0.7991539680311196,0.7371212983180755,0.11294802481014432,-0.4385477860118685,0.9046482985651583,0.0013497957402196909,1,0,,-23.677538851545766,3.8387748165332454,60,-60,,,0.07774122644937045,0.11372686996398791,-0.4008629645187259,0.7371212983180755,-1,0.9046482985651583,0.0013497957402196909,57.11234500373586,0.6278137042277558,0.8757471620988482,1,0.00004553480322179398,0.3744445480897879,0.15303983228511384,0.1292073832790459,0.7897158968655442,0.5867018497378743,7
2026-08-28T03:00:00Z,0.07709,0.07756,0.07692,0.07703,-1,0.6142858217518581,0.7991539680311196,0.7133918960684277,0.005105095855077915,-0.5537885869472302,0.9552363517382098,0.0014220202402071315,0,0,,-0.053433425376268606,-7.973283265705874,60,-60,,,0.07745638901029764,0.044281529894007216,-0.5556166254164598,0.7133918960684277,-1,0.9552363517382098,0.0014220202402071315,54.16941181426491,0.62218269061229,0.8748245795864873,1,0.0000808706997635362,0.00007453306344158202,0.00999999999999955,0.19266055045871588,0.771742559006703,0.5601236241315615,7
