time,open,high,low,close,ARO Regime (1 Trend / 0 Random / -1 Revert),ARO Hurst (smoothed),ARO Entropy (smoothed),ARO VR Composite,ARO Kalman Direction,ARO Innovation Z (smoothed),ARO volState (GARCH/EWMA),ARO Stop Distance (GARCH),Master Buy,Master Sell,Regime Flip,ARO Bounded Core,Pullback Score,Long Threshold,Short Threshold,PB Long,PB Short,Kalman Trend (price),Kalman Direction (kDir),Innovation Z (smoothed),VR Composite (gated),Regime (-1 Revert / 0 Rand / 1 Trend),volState (GARCH/EWMA),Suggested Stop Distance,Suggested Position %,Regime Hurst,Regime Entropy,ModeNum,ZoneForce Long,ZoneForce Short,Trailing ER short,Trailing ER long,Variance Ratio q short,Variance Ratio q long,Zone Count
2026-09-11T02:44:00Z,0.07766,0.07768,0.07765,0.07765,-1,0.6068934076404254,0.7876843207960994,0.7635570068401736,0.15350238150164675,-1.2233404632521598,0.9666614071816602,0.00009966625042713777,0,0,,-38.133670827074376,15.067153798696229,60,-60,,,0.0777052489317796,0.210651712068872,-1.1151515734118456,0.7635570068401736,-1,0.9666614071816602,0.00009966625042713777,100,0.5877196113378221,0.7513348374607348,1,0.0016698374540662813,38.43983720500625,0.29629629629627724,0.028571428571430836,0.7936441453535282,0.7415376042574734,8
2026-09-11T02:45:00Z,0.07761,0.07765,0.07761,0.07765,-1,0.604937363197496,0.7800896634783026,0.7654115673933378,-0.036517378568129394,-0.9590599743603518,0.8923469705000422,0.00009214382709093299,0,0,,-3.0508150352026298,9.525408654534267,60,-60,,,0.07767854180344047,0.0734685142432866,-0.9978287379685604,0.7654115673933378,-1,0.8923469705000422,0.00009214382709093299,100,0.5892497116771842,0.7503491771130043,1,0.00007453306344171137,36.25669191371404,0.23999999999998334,0.09090909090908326,0.7956820981552101,0.7425592788441222,8
2026-09-11T02:46:00Z,0.07762,0.07762,0.07758,0.07758,-1,0.604937363197496,0.7800896634783026,0.7670256213233506,-0.2510844163544623,-1.049712722470939,0.8427040756145218,0.00008703644703676873,0,0,,2.9398098589708352,6.530094944419119,60,-60,,,0.0776238312978302,-0.10397104262922074,-1.2209990578636698,0.7670256213233506,-1,0.8427040756145218,0.00008703644703676873,100,0.5949160890542758,0.7499528193856086,1,0.0000745330634415386,0.000008578477542628996,0.21568627450979752,0.028571428571430836,0.8052321179447314,0.7352753404220209,7
2026-09-11T02:47:00Z,0.0776,0.07761,0.0776,0.07761,-1,0.604937363197496,0.7800896634783026,0.7671867916178086,-0.32479663730827457,-0.31680749871254854,0.8664549658595386,0.0000897367105572099,0,0,,-0.6389875095387875,8.319493754770154,60,-60,,,0.0776077351746682,-0.19277225753086405,-0.5732022776704581,0.7671867916178086,-1,0.8664549658595386,0.0000897367105572099,100,0.5973913767451113,0.748502958401305,1,2.373051066237376e-10,0.02792303302352266,0.06976744186046811,0.06542056074766403,0.8044689531061735,0.7305493113072753,7
2026-09-11T02:48:00Z,0.07765,0.07765,0.07765,0.07765,-1,0.604937363197496,0.7800896634783026,0.765474828187006,-0.23715441914319563,0.46124398461317273,0.8326050833663213,0.0000864273212605639,0,0,,2.162292993526351,6.601823811227943,60,-60,,,0.07762260269122402,-0.16453133297131387,0.20643880760915467,0.765474828187006,-1,0.8326050833663213,0.0000864273212605639,100,0.5962646537166116,0.7478812069720436,1,0,29.323472162008684,0.052631578947383795,0.06542056074766403,0.8012049001909893,0.7228969024598123,7
2026-09-11T02:49:00Z,0.07767,0.07767,0.07762,0.07762,-1,0.604937363197496,0.7800896634783026,0.7674203343195882,-0.1725723165495275,0.3381383237694715,0.7976038125142948,0.00008281936698073189,0,0,,-5.566011114670385,-13.216992368405512,60,-60,,,0.07761737842456924,-0.14373513644904387,0.15343204118705145,0.7674203343195882,-1,0.7976038125142948,0.00008281936698073189,100,0.5987074995161203,0.7463569543574189,1,0.00007453306344171178,0.18015590675545373,0.15000000000000693,0.11578947368420868,0.811286358319428,0.7313363348500775,7
2026-09-11T02:50:00Z,0.07762,0.07767,0.0776,0.0776,-1,0.604937363197496,0.7800896634783026,0.7721270075899854,-0.15279308538213301,0.09968155797314837,0.7754384058902624,0.00008039960026289271,0,0,,-14.591414349602097,-12.702418523936764,60,-60,,,0.07760460287700094,-0.14512708838517474,-0.01153527563152798,0.7721270075899854,-1,0.7754384058902624,0.00008039960026289271,100,0.6011352665638894,0.7433023355947416,1,0.02569046724710689,0.0009177130802823097,0.19047619047618103,0.034482758620691854,0.8176145917269279,0.7454661165346317,7
2026-09-11T02:51:00Z,0.07758,0.07767,0.07758,0.07767,-1,0.604937363197496,0.7800896634783026,0.7728923560804805,-0.025988256308564273,0.7075437278476083,0.7647213326186653,0.00007797981262230092,0,0,,34.87575973229954,-50.28514723166427,60,-60,,,0.07763358887892811,-0.05775361666291161,0.6628480026137321,0.7728923560804805,-1,0.7647213326186653,0.00007797981262230092,100,0.6007873169025498,0.7417118136101286,1,0,96.61304868958429,0.16279069767442012,0.05376344086022404,0.8114473571742217,0.7373987489487194,7
2026-09-11T02:52:00Z,0.07762,0.07762,0.07762,0.07762,-1,0.604937363197496,0.7800896634783026,0.7720596999111001,0.006518955299927229,0.1715373486222126,0.8253205783007322,0.00008301553996369138,0,0,,45.926250557681875,-35.021152012253125,60,-60,,,0.07762805313426915,-0.030506241347829144,0.19650862231033572,0.7720596999111001,-1,0.8253205783007322,0.00008301553996369138,100,0.6017099954959727,0.7404104774408998,1,0.00014555672940706895,0.2526952786590262,0.36363636363637225,0.0208333333333249,0.8061347390341259,0.7346540361105529,7
2026-09-11T02:53:00Z,0.07759,0.07761,0.07757,0.07761,-1,0.604937363197496,0.7800896634783026,0.7705767319444533,-0.013395095425310848,-0.11063645467340494,0.8225702883490575,0.00008189619529240293,0,0,,19.187121236442078,-17.595257684385004,60,-60,,,0.07761894100336603,-0.03713138550116418,-0.05717903792907586,0.7705767319444533,-1,0.8225702883490575,0.00008189619529240293,100,0.6063309230633815,0.7389685668235988,1,0.002035984466626259,0.01768963820106332,0.1515151515151719,0.05376344086020832,0.8007885146122509,0.7344330774100686,7
2026-09-11T02:54:00Z,0.07746,0.07747,0.07746,0.07747,-1,0.604937363197496,0.7800896634783026,0.7638186863983376,-0.22519161855124128,-1.2811305893764062,0.7914782732682459,0.00007798313333111893,0,0,,68.06559177084515,-38.03282125110792,60,-60,,,0.07754706653819118,-0.17956050649861496,-1.2603697394829596,0.7638186863983376,-1,0.7914782732682459,0.00007798313333111893,100,0.6040279360912184,0.7399735057844506,1,0.00007453306344156878,0.00007453306344156878,0.3913043478260843,0.02000000000000583,0.7837476890517585,0.7168575015604538,7
2026-09-11T02:55:00Z,0.07749,0.07753,0.07749,0.07753,-1,0.5934886027317173,0.7740558587804218,0.7578630659733108,-0.3153369368923281,-0.5335470718135693,0.9818718784169177,0.00009636980838063131,0,0,,99.57283476897928,-49.78645449183169,60,-60,,,0.07752706870307183,-0.2483663398979818,-0.59462902994721,0.7578630659733108,-1,0.9818718784169177,0.00009636980838063131,100,0.5927445260083992,0.7412335479399975,1,0.00007453306344159063,0.00007453306344159063,0.23076923076921846,0,0.7864309379436419,0.7054727123028725,7
2026-09-11T02:56:00Z,0.07754,0.07755,0.07749,0.07749,-1,0.5934886027317173,0.7740558587804218,0.7546239176833468,-0.36761478776661793,-0.29441269064674513,0.947422458699185,0.00009230218706856886,0,0,,-2.347782791805696,-18.819097511630087,60,-60,,,0.07749842215023972,-0.29874219774827315,-0.4104994003517854,0.7546239176833468,-1,0.947422458699185,0.00009230218706856886,100,0.5819404858862548,0.7422644915218086,1,0.5972522238033472,0,0.18367346938773893,0.02000000000000583,0.7945763966824314,0.7017148455244061,7
2026-09-11T02:57:00Z,0.07744,0.07744,0.07742,0.07742,-1,0.5934886027317173,0.7740558587804218,0.758686338512594,-0.4600660586839013,-0.45964222783416825,0.8731187725665934,0.00008437182684771423,0,0,,-90.3333108066848,32.15838400921047,60,-60,,,0.07744663920949801,-0.38256979045323647,-0.6133823980165839,0.758686338512594,-1,0.8731187725665934,0.00008437182684771423,100,0.5747331792622706,0.7419602233759229,1,6.623755022707911,6.22854489455401,0.35849056603772594,0.16666666666665703,0.8157015323340302,0.7179208280081467,7
2026-09-11T02:58:00Z,0.07744,0.07748,0.07744,0.07746,-1,0.5934886027317173,0.7740558587804218,0.7582981347803995,-0.4221392255625531,0.18938659576517097,0.8673843965972695,0.00008288662894190297,0,0,,-38.515116134673704,9.915536185453778,60,-60,,,0.077438317530492,-0.377266746542422,0.029811763968794036,0.7582981347803995,-1,0.8673843965972695,0.00008288662894190297,100,0.569255852642522,0.7424824887406615,1,13.80225939770203,0,0.35849056603772594,0.23076923076923078,0.8118983538190125,0.7031451008130082,7
2026-09-11T02:59:00Z,0.07746,0.0775,0.07746,0.0775,-1,0.5934886027317173,0.7740558587804218,0.7477345821224258,-0.2639786059052855,0.7894441843273097,0.8441585762955112,0.0000798926272541725,0,0,,18.718308183055832,2.640845908444806,60,-60,,,0.07745976628410528,-0.27761187688015254,0.6893720647769631,0.7477345821224258,-1,0.8441585762955112,0.0000798926272541725,100,0.5672737911533672,0.7432384853772918,1,0.07127418201917451,2.9145666285260374e-10,0.22222222222221366,0.19148936170212516,0.7990597426283605,0.6541552109845966,7
2026-09-11T03:00:00Z,0.07752,0.07761,0.07748,0.07761,-1,0.5934886027317173,0.7740558587804218,0.7261383500884118,0.02991353156719917,1.5669989437243652,0.8506711871142965,0.00007993613706092869,0,0,,68.89453471157476,-22.72736197249975,60,-60,,,0.07752638854042897,-0.06227187878241852,1.575686745904962,0.7261383500884118,-1,0.8506711871142965,0.00007993613706092869,100,0.5651729140560775,0.7449704531157972,1,0.00007453306344163565,0.8131112805536174,0.01587301587300958,0.06666666666666667,0.7686880614030883,0.5972037106376791,7
2026-09-11T03:01:00Z,0.07762,0.07762,0.07757,0.07757,-1,0.5934886027317173,0.7740558587804218,0.7084023815723783,0.20002221840866383,0.8910479585241937,0.9842493328803328,0.000091847466297955,0,0,,22.84074511338709,-19.42037535446531,60,-60,,,0.07755141939966963,0.07606558000514896,1.0189514267002981,0.7084023815723783,-1,0.9842493328803328,0.000091847466297955,100,0.5596059484629096,0.7467909205939269,1,0.4561459961259632,0.00002449807790953031,0.16666666666667052,0.16504854368932326,0.7597259422353663,0.5861349468452565,7
2026-09-11T03:02:00Z,0.07759,0.07759,0.07759,0.07759,-1,0.5934886027317173,0.7740558587804218,0.6933013845965015,0.30019954189777903,0.46893350485747076,0.9203772239991515,0.00008531527311351025,0,0,,-32.154381932066094,8.0778155684424,60,-60,,,0.07757852932238904,0.17807878521586126,0.6838931797295087,0.6933013845965015,-1,0.9203772239991515,0.00008531527311351025,100,0.5648121099309574,0.7471079390906846,1,0.0038850220207845253,0.0028885623314643563,0.05263157894734792,0.18811881188118187,0.7680751449108857,0.5581236363786101,7
2026-09-11T03:03:00Z,0.07762,0.07762,0.07759,0.0776,-1,0.5934886027317173,0.7740558587804218,0.6768094729458666,0.33350642610685866,0.12705607616052966,0.8632513527547435,0.0000793024400018903,0,0,,-29.910672861034765,6.955351253152454,60,-60,,,0.0775985074991649,0.23901100341500742,0.3681173189672988,0.6768094729458666,-1,0.8632513527547435,0.0000793024400018903,100,0.5730182868476044,0.746075118975743,1,0.00009911268221330571,0.021466182984968447,0.01754385964911597,0.06666666666667077,0.7403143795117881,0.5473369197774056,7
2026-09-11T03:04:00Z,0.07762,0.07762,0.07755,0.07755,-1,0.5934886027317173,0.7740558587804218,0.661619805005674,0.21830018931114023,-0.5610297189042341,0.822787589806326,0.00007486153083757596,0,0,,-47.018778114450555,16.603282588611577,60,-60,,,0.07758040749944252,0.18291062396348873,-0.3634745416965909,0.661619805005674,-1,0.822787589806326,0.00007486153083757596,100,0.5838458809681735,0.7456199269361011,1,4.653007054856267,3.490364609286385e-10,0.16666666666665703,0.10638297872340614,0.7235441534838539,0.5389367847667234,7
2026-09-11T03:05:00Z,0.07757,0.07757,0.07752,0.07756,-1,0.5968081512464539,0.7685132595035656,0.6508006645086593,0.11251091074089316,-0.5276297397453226,0.8338750028138474,0.00007519385708635967,0,0,,-4.6445806439172195,18.32229205283273,60,-60,,,0.07757343861006158,0.12074821295463511,-0.41856996296186255,0.6508006645086593,-1,0.8338750028138474,0.00007519385708635967,100,0.5889186516217362,0.7452474970854851,1,0.00007453306344170211,1.5337804336879924e-8,0.06976744186046811,0.09473684210525363,0.7240322700514614,0.5342924969777985,6
2026-09-11T03:06:00Z,0.07755,0.07755,0.07753,0.07753,-1,0.5968081512464539,0.7685132595035656,0.6568612380489757,-0.016913385067493944,-0.6395899607210618,0.8136763403851119,0.00007267084015684903,0,0,,-3.5043198645119573,17.754433404759673,60,-60,,,0.07755143986351982,0.028354094088929555,-0.6192736719029679,0.6568612380489757,-1,0.8136763403851119,0.00007267084015684903,100,0.5884263768197723,0.7469267795408446,1,0.12975256777897592,0,0.09523809523808736,0.05494505494504757,0.7684973911273545,0.5694673791318625,6
2026-09-11T03:07:00Z,0.07757,0.07757,0.07751,0.07753,-1,0.5968081512464539,0.7685132595035656,0.6616585619724312,-0.0990867877593249,-0.41103249093035393,0.8186745153793423,0.0000722988244731695,0,0,,-24.70938215159198,4.354700284125727,60,-60,,,0.07753845262303269,-0.040017772857056544,-0.46614503500235654,0.6616585619724312,-1,0.8186745153793423,0.0000722988244731695,100,0.5928770030245533,0.7482003243480547,1,0.000074533063441631,0.000074533063441631,0.3142857142856962,0.09090909090908518,0.7718744962100008,0.5706319234286836,7
2026-09-11T03:08:00Z,0.07751,0.07751,0.07748,0.07749,-1,0.5968081512464539,0.7685132595035656,0.6783499604620794,-0.19886759707699153,-0.5063843671427953,0.8134293386773358,0.00007107227210082101,0,0,,-9.679195901204032,-3.0977231355621395,60,-60,,,0.07751013508924626,-0.12800572002160338,-0.6126633103655139,0.6783499604620794,-1,0.8134293386773358,0.00007107227210082101,100,0.5955748074449405,0.7456566821488212,1,1.2951264645454068,0,0.08571428571428798,0.18181818181817036,0.8128756440348046,0.6105898708479472,7
2026-09-11T03:09:00Z,0.07747,0.07747,0.07744,0.07745,-1,0.5968081512464539,0.7685132595035656,0.7029611232368141,-0.31385353676926026,-0.5897896550834348,0.8354310405714298,0.00007230765219855353,0,0,,-21.472289672809108,-5.2054761730805446,60,-60,,,0.07747350389026685,-0.23147721720138392,-0.7352576393043453,0.7029611232368141,-1,0.8354310405714298,0.00007230765219855353,100,0.5980133943372072,0.7446336526364421,1,0.5437612048316309,18.588448273136006,0.1428571428571202,0.1910112359550411,0.8537582237942631,0.650608673778304,7
2026-09-11T03:10:00Z,0.07747,0.07757,0.07747,0.07752,-1,0.5968081512464539,0.7685132595035656,0.7156315648779655,-0.24578391033821556,0.3519856734407455,0.8573275011526766,0.00007378547854276595,0,0,,-17.16766941697661,-7.415802956149523,60,-60,,,0.07748425174869664,-0.20438353412510635,0.19765858674116643,0.7156315648779655,-1,0.8573275011526766,0.00007378547854276595,100,0.5990837102726544,0.7445297759438735,1,0.004221136292536892,0.00000975788308323751,0.29032258064512084,0.08510638297871775,0.8464955084405283,0.6354493878800079,7
2026-09-11T03:11:00Z,0.07752,0.07752,0.07746,0.07746,-1,0.5968081512464539,0.7685132595035656,0.7228605596730738,-0.2243671365594439,0.10771879291803937,0.9325498751216624,0.00007973401393143557,0,0,,-5.482859512484573,-8.731918939430283,60,-60,,,0.07746732537846888,-0.2038103297951305,-0.006480049178038932,0.7228605596730738,-1,0.9325498751216624,0.00007973401393143557,100,0.5964481946763986,0.7446432520711395,1,19.210826143848323,0,0.3333333333333053,0.22580645161289842,0.8416821091267609,0.6329549893998201,7
